STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N,Weather,WindSpeed,WindDirection,e-source-type,e-source-distance(km),se-source-type,se-source-distance(km),s-source-type,s-source-distance(km),sw-source-type,sw-source-distance(km),w-source-type,w-source-distance(km),nw-source-type,nw-source-distance(km),n-source-type,n-source-distance(km),ne-source-type,ne-source-distance(km),heating season
XH808A016091800673,359.67,1003.07,178.33,1471.87,65.2,68.7,31,73.3,2017/8/21 11:00,4905.87,2370.23,486.97,30.07,2,3.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,365.63,1084.73,62.8,1597.63,61.97,65.63,31.67,70.2,2017/8/21 12:00,4806.53,2269.33,448.23,28.47,2,4.5,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,352.73,1157.97,32.27,1710.07,50.47,53.07,33.3,64.7,2017/8/21 13:00,4048.33,1855.8,358.8,20.77,2,4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,344.13,1185.37,22.5,1724.3,52.97,55.13,33.4,64.23,2017/8/21 14:00,4186.7,1937.37,373.1,20.13,2,3.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,349.33,1250.5,22.93,1863,54.73,57.2,33.8,63.93,2017/8/21 15:00,4421.03,2054.23,392.23,22,2,2,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,358.47,1297.87,23.1,1947.07,60.67,63.8,31.33,60.27,2017/8/21 16:00,4817.57,2250.93,438.13,26.17,2,2.4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,349.67,1322.4,22.93,1926.7,63.53,67.07,33.67,64.03,2017/8/21 17:00,4945.37,2334.1,453.3,25.5,2,2.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,365.4,1257.13,22.57,1862.37,68.87,72.97,32.4,67.8,2017/8/21 18:00,5281.23,2494.97,486.5,29.13,2,2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,393.13,1172.87,30.2,1768.2,76.2,80.87,31.67,70.67,2017/8/21 19:00,5877.83,2773.87,532.7,32.97,2,0.6,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,393.13,1126.27,53.87,1684.23,83.47,87.4,30.73,75.53,2017/8/21 20:00,6440,3086.7,596.37,32.77,2,1.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,385.57,1048.73,129.6,1533.53,91.5,96.23,30,80.7,2017/8/21 21:00,6978.53,3404.57,670.93,41.03,2,1.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,421.53,969.47,282.53,1400.43,98.6,104.07,29.07,82.8,2017/8/21 22:00,7438.93,3672.23,733.3,46.27,2,1.1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,435.47,885.3,408.2,1280.37,119.33,126.3,29,83.97,2017/8/21 23:00,8727.77,4353.13,892.17,55.13,2,1.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,403.9,847.97,496.77,1212.7,115.2,121.23,29,82.47,2017/8/22 0:00,8449.77,4235.37,867.07,51.9,2,1.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,382.77,784.43,495.6,1103.73,119.53,126.37,29,82.07,2017/8/22 1:00,8658.67,4383.93,901.87,55.03,2,0.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,378.97,731.73,543.33,1022,128.8,135.9,29,83.33,2017/8/22 2:00,9039.07,4629.13,980.97,59.67,2,0.8,3,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,380.57,710.47,549.13,968.03,132.57,139.8,28.2,84,2017/8/22 3:00,9189.13,4759.2,1016,62.57,2,1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,388.83,706.77,554.1,1015.33,131,138.23,28,84,2017/8/22 4:00,9247.8,4772.63,1010.9,65.47,2,1.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,398.1,675.3,608.73,953.97,133.97,142.1,28,84.63,2017/8/22 5:00,9361.43,4843.93,1040.33,67.1,2,1.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,456.33,657.53,781.43,953.8,132.23,140.5,28,85.33,2017/8/22 6:00,9228.17,4775.13,1029.97,68.03,2,0.1,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,453.87,691.63,636.67,1033.07,127.07,134.97,28,85,2017/8/22 7:00,8910.1,4558.43,984.23,65.57,6,0.2,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,473.3,744.03,578.1,1146.27,121.73,129.63,28.37,83.5,2017/8/22 8:00,8775.13,4428.33,944.13,65.37,6,0.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,451.73,862.77,537.07,1339.97,89.7,95.3,30.03,77.07,2017/8/22 9:00,6594.1,3239.87,665.4,44.1,6,0.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,481.83,997.17,420.63,1600.53,82.9,88.83,31.73,71.63,2017/8/22 10:00,6132.1,2972.73,603.93,37.87,6,1.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,419.33,1054.93,285.43,1645.83,86.4,92.17,32.27,70.27,2017/8/22 11:00,6331.8,3104.47,629.77,39.4,2,1.1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,372.87,1098.07,186.67,1667.83,72.6,77.2,33,68.2,2017/8/22 12:00,5516.67,2667.83,531.03,32,2,2.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,353.2,1083.83,153.83,1626.17,58.13,60.67,32.47,68.37,2017/8/22 13:00,4549.23,2128.87,405.33,21.2,2,4.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,357.97,1212.2,62.23,1822.73,62.97,66.53,33.37,63.83,2017/8/22 14:00,4975.7,2312.47,443.47,26.03,2,3.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,339.6,1209.9,47.3,1814.33,43.87,45.7,32.9,64.33,2017/8/22 15:00,3621.1,1621.77,311.3,17.7,2,1.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,338.3,1181.27,31.4,1761.27,45.27,47.27,31.93,67.53,2017/8/22 16:00,3718.1,1676.57,319.13,17.1,2,1.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,366.7,1221,59.9,1823.9,64.2,67.53,31,74.97,2017/8/22 17:00,5312.47,2456.13,468.4,27.67,9,1.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,385.33,1263.67,24.53,1923.07,77.93,81.9,31,76.1,2017/8/22 18:00,6330.43,2981.67,572.13,32.97,9,0.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,439.63,1226.43,52,1881.77,93.43,98.47,30.07,78.33,2017/8/22 19:00,7565.97,3593.23,688.4,41.47,9,2.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,407.67,1068.63,115.37,1620.47,79.77,83.17,29.5,81.83,2017/8/22 20:00,6524.5,3066.77,588.77,35.07,9,3.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,396.17,917.6,293.73,1360.07,44.63,46.07,28.87,83.97,2017/8/22 21:00,3873.2,1732.6,326.3,20.47,9,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,407.5,860.73,338.8,1242.07,36.8,37.73,28,84.67,2017/8/22 22:00,3319.4,1445.43,273.17,17.73,9,3.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,402.47,850.17,295.43,1224.37,44.73,46.17,28,86.7,2017/8/22 23:00,3901.37,1737.3,332.47,20.43,9,2.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,374.03,885.23,204.03,1260.07,50.4,51.67,27.67,88.87,2017/8/23 0:00,4384.67,1980.07,370.87,21.33,9,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,354.03,888.3,183.63,1262.13,47.73,48.93,27,91.53,2017/8/23 1:00,4201.8,1890.4,354.87,19.57,9,4.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,345.43,856.4,220.37,1182.07,48.9,50.5,27,92.5,2017/8/23 2:00,4107.37,1883.57,368.87,22.37,9,2.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,368.17,793.37,343.23,1063.07,55.5,57.1,27,93.97,2017/8/23 3:00,4648.57,2167.17,429.67,27.17,9,3.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,423.37,760.3,406.07,1057.5,55.17,56.87,27,93.87,2017/8/23 4:00,4580.77,2137.43,421.27,26.2,9,3.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,493.07,703.7,500.7,975.4,52.47,53.1,27,93.1,2017/8/23 5:00,4509.4,2060.4,388.63,21.17,9,2.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,426.1,663.43,584.4,906.93,51.37,52.83,27,93.03,2017/8/23 6:00,4381.17,2013.8,383.47,22.57,9,2.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,395.9,651.5,628.67,921.13,61.4,63.37,27.07,92.17,2017/8/23 7:00,5103.07,2395.57,469.63,29.43,8,3.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,420.3,753.7,575.83,1112.03,74.33,77.63,28.07,86.87,2017/8/23 8:00,5947.37,2822.47,560.37,35.1,8,2.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,384.63,794.97,447.87,1150.53,83.37,86.9,28.57,85.9,2017/8/23 9:00,6583.3,3188.3,629.27,38.1,8,2.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,393.1,802.83,431.07,1202.4,91.83,95.73,28.07,87.5,2017/8/23 10:00,7180.07,3498.1,699.9,42.03,8,4.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,360.53,839.3,210.6,1151.6,32,33,26.8,90.7,2017/8/23 11:00,2753.53,1254.53,246.5,13.8,8,2.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,357.6,845.83,211.27,1231.47,10.2,10.43,25.6,92.93,2017/8/23 12:00,1169.5,418.5,78.47,4.93,8,3.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,358.13,823.17,288.43,1174.57,12.4,12.47,26.73,87.77,2017/8/23 13:00,1367.43,510,93.07,5.23,8,3.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,358.6,879.23,219.1,1271.1,18.47,19,27.6,85.63,2017/8/23 14:00,1903.57,753.43,139.5,9.3,8,3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,352.77,969.27,139.23,1401.4,32.87,33.73,28.7,83.13,2017/8/23 15:00,3055.93,1317.57,229.3,11.63,8,3.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,364.17,1050.13,106.23,1538.1,38.27,39.3,30.97,75.8,2017/8/23 16:00,3308.8,1463.43,261.73,12.8,8,1.7,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,388.83,1033.8,166.3,1514.77,27.93,28.9,32.03,69.8,2017/8/23 17:00,2538.47,1075,191.8,12.1,2,2.4,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,378.07,936,252.83,1313.7,7.87,8,30.7,68.17,2017/8/23 18:00,974.87,318.23,58.83,5.27,2,2.3,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,435.47,873.53,402.97,1279.5,14.7,14.93,29.9,71.23,2017/8/23 19:00,1488.97,564.4,110.73,8.9,2,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,470.43,798.13,527.33,1172,16.07,16.63,28.9,72,2017/8/23 20:00,1687.07,642.37,119.73,10.17,2,2.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,828.33,656.67,867.77,1014.3,33.23,34.8,27.37,77.7,2017/8/23 21:00,3001.6,1274.37,252,20.97,,,,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,758.6,645.2,780.87,1047.27,22.3,23.57,26.3,77.13,2017/8/23 22:00,2069.5,848.1,174.13,15.8,2,1.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,796.67,567.33,983.97,978.1,26.5,28,26,76.47,2017/8/23 23:00,2371.4,1016.4,217.43,20.03,2,1.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,896.87,530.2,1098.2,964.9,39.63,41.23,26,75.1,2017/8/24 0:00,3462.07,1514.2,304.87,23.03,2,1.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,779.87,518.53,998.83,965.5,41.33,42.37,26,75.2,2017/8/24 1:00,3853.2,1642.9,302.13,19.87,2,0.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,593.57,486.07,862.23,873.33,33,33.6,25.87,77.23,2017/8/24 2:00,3147.83,1300.67,240.7,15.27,2,0.3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,520.4,487.97,795.2,863.13,25.5,26.23,25,77.8,2017/8/24 3:00,2470.07,1014.57,191.7,13.5,2,0.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,615.27,469.63,839.7,823.83,45.6,47.07,25,81.3,2017/8/24 4:00,4151.6,1787.93,341.3,25.4,2,0.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,695.7,458.57,905.73,823.57,42.4,44.13,25,83.27,2017/8/24 5:00,3748.9,1637.97,330.97,26.47,2,0.2,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,715,460.6,954.8,845.3,45.63,47.83,25,81.73,2017/8/24 6:00,3912.4,1753.9,366.87,32.27,2,0.2,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,701.23,476.97,931.7,882.7,43.97,46.27,24.8,82.73,2017/8/24 7:00,3802.63,1683.17,347.4,30.9,2,1.1,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,601.97,538.37,840.57,1015.7,39.77,42.43,25.93,81.73,2017/8/24 8:00,3465.7,1527.53,316.5,29.2,1,1.3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,536.57,638.17,837.63,1188.3,34.27,36.53,29.63,72.93,2017/8/24 9:00,2999.63,1315.37,267.77,23.63,1,2.2,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,464.77,751.3,659.83,1309.27,35.03,37.67,31.83,67.37,2017/8/24 10:00,2826.2,1262.27,267.03,21.03,1,4.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,418.03,921.47,357.57,1526.53,35.4,37.7,33,63.93,2017/8/24 11:00,2867.17,1272.2,261.57,20,1,4.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,390.77,1062,122.13,1708.53,27.27,28.9,33.87,60.63,2017/8/24 12:00,2381.27,1013.67,202.1,15.93,1,4.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,355.57,1134.77,25.6,1801.4,18.23,18.8,34.73,55.5,2017/8/24 13:00,1727,685.9,132.93,9.3,1,4.4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,302.53,1065.2,32.93,1677.97,5.8,5.97,35.5,46.77,2017/8/24 14:00,739.43,230.37,47.2,4.2,1,5.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,272.5,1015.13,87.47,1551.23,2.67,2.67,36,37.47,2017/8/24 15:00,441.53,109.33,26.43,3.57,1,5.4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,268.83,992.33,113.87,1430.47,2.37,2.47,35.6,34.17,2017/8/24 16:00,423.87,101.37,26.93,4.67,1,4.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,269.4,975.3,256.57,1504.27,2.8,2.9,35.73,32.5,2017/8/24 17:00,455.03,119.07,29.33,5.07,1,3.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,293.93,927.27,329,1251.47,4.07,4.37,32.9,37.1,2017/8/24 18:00,541.2,159.43,41.47,6.6,1,1.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,317.77,888.13,368.7,1308.03,5.7,6,30.83,42.83,2017/8/24 19:00,719.13,235.03,53.6,7.67,1,3.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,337.67,845.27,410,1257.6,8.53,9.27,29.27,47.3,2017/8/24 20:00,951.5,339.27,78.07,10.87,1,2.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,336.5,820.13,417.7,1196.4,8.53,9.43,28.1,50.57,2017/8/24 21:00,901.97,320.8,78.57,11.27,1,2.2,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,344.63,794.37,434.8,1170.83,12.17,12.77,27.5,53.27,2017/8/24 22:00,1232,475,104.17,11.4,1,1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,330.57,795.57,445.37,1195.33,11.1,11.43,27,53.37,2017/8/24 23:00,1187.83,439.83,88.93,9.57,1,1.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,332.73,751.83,497.03,1103.6,12.47,12.87,26.4,54.67,2017/8/25 0:00,1260.4,481.17,101.9,9.73,1,0.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,330.1,731.87,574.7,1082.07,12.53,13.27,26,55.3,2017/8/25 1:00,1170.63,462.67,112.93,12.83,1,0.7,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,339.07,685.07,565.47,991.23,12.03,12.8,25.97,56.53,2017/8/25 2:00,1136.33,445.7,107.5,11.73,1,2,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,366.9,659.93,647.37,952.1,34.93,37.07,25,60.83,2017/8/25 3:00,2902.23,1312.87,283.33,25.5,1,0.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,352.9,644.4,642.4,941.43,20.63,21.8,24.07,62.63,2017/8/25 4:00,1720.23,742.23,181.87,20.83,1,1.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,345.5,597.4,626.37,839.17,28.57,30.13,23,67.3,2017/8/25 5:00,2260.3,1055.97,256.77,25.3,1,0.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,361.67,605.07,642.3,872.97,24.4,25.57,22.97,66.5,2017/8/25 6:00,2099.47,925.37,208.03,20.67,1,0.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,402.07,606.53,674.67,911.87,26.53,29.23,22.93,66.6,2017/8/25 7:00,2279.33,995.33,229.5,27.77,1,1.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,381.87,653.93,623.57,1016.3,16.03,17.63,24.13,59.2,2017/8/25 8:00,1494.23,613.4,143.2,19.83,1,2.3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,360.53,709.83,627.7,1084.87,13.87,14.9,28.17,48.2,2017/8/25 9:00,1297.87,514.77,116.93,13.17,1,4.4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,337.87,802.57,561.77,1224.13,6.23,6.5,30.87,40.03,2017/8/25 10:00,746.63,248.9,57.9,7.87,1,6.4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,319.97,867.1,414.77,1290.87,4.1,4.37,32.4,34.17,2017/8/25 11:00,538.1,146.67,40.07,6.67,1,5.2,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,321.47,981.43,188.77,1414,2.9,3.17,32.9,31.83,2017/8/25 12:00,469.13,114.57,30.43,5.37,1,4.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,302.37,950.03,79.37,1372.4,2.07,2.13,31.8,32.73,2017/8/25 13:00,406.37,92.7,24.47,4.5,1,7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,300.23,1032.47,29.5,1595.53,1.87,2,33.33,30.07,2017/8/25 14:00,381.57,84.33,24.13,4.97,1,4.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,299.17,1079.07,31,1638.2,3.17,3.7,33.93,29.5,2017/8/25 15:00,426.5,113.43,34.7,6.83,1,6.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,290.4,1170.1,27,1644.8,1.8,1.93,33.03,29.67,2017/8/25 16:00,373.17,83.4,21.93,3.93,1,2.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,301.63,1202.96,22.67,1756,41.7,41.89,32.37,35.22,2017/8/25 17:00,10083.04,2008.89,41.48,5.56,1,2.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,309.6,1046.7,61.33,1583.2,7.23,9.37,31.03,38.2,2017/8/25 18:00,953.73,303.1,80.13,12.87,1,1.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,337.2,978.07,236.67,1544.4,12.13,14.57,30.03,39.57,2017/8/25 19:00,1444.17,492.93,120.93,14.1,1,0.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,346.1,887.07,316.1,1434.33,17.57,21.93,29.17,43.47,2017/8/25 20:00,1883.3,720.37,175.53,22.73,1,0.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,348.1,831.1,370.37,1328.53,15.93,19.7,27.97,49.93,2017/8/25 21:00,1805.03,671.7,160.43,19.07,1,1.3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,355.83,792.57,405.3,1311.63,16.73,20.87,27,54.9,2017/8/25 22:00,1841.17,700.4,170.97,21,1,0.2,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,368.33,757.53,487.57,1269.13,20.77,26.07,26.4,54.8,2017/8/25 23:00,2190.7,866.37,206.07,26.17,1,1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,348.77,717.33,517.57,1169.47,20.1,25.43,26,53.2,2017/8/26 0:00,2055.53,822.7,209.23,27.23,1,0.8,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,344.6,684.87,562.2,1058.9,14.17,17.07,26,53.53,2017/8/26 1:00,1635.33,591.27,140.07,17.07,1,0.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,348.5,665.27,607.33,1018.3,20.07,23.37,25.03,54.17,2017/8/26 2:00,2106.93,820.2,189.77,18.37,1,0.5,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,355.57,654.03,747.97,1039.3,34.5,39.23,24.93,54.13,2017/8/26 3:00,3321.77,1428.1,325.53,28.47,1,0.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
